NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
12,1.3497580074005586,0,0.0,12,............ 6 5 4 5 2 5 7 2 4 5 5 2 1 9 1 1 9 0 6 9 9 2 1 10 2 6 2 1 5 0 1 3 10 10 0 10 0 5 2 9 10 0 9 6 5 4 6 3 1 11 2 6 6 9 3 9 5 1 2 10 5 6 2 2 0 0 2 9 2 10 2 9 6 10 1 7 3 1 9 3 10 10 3 2 9 9 10 3 7 0 1 6 5 6 0 11 9 2 3 5
13,1.3094844297712056,0,0.0,13,............ 6 5 4 5 2 5 7 2 4 10 10 2 1 12 1 1 12 0 6 12 12 2 1 10 2 6 2 1 5 0 1 3 9 10 0 9 0 10 2 12 9 0 12 6 10 4 6 3 1 11 2 6 6 9 3 9 10 1 2 10 10 6 2 2 0 0 2 12 2 9 2 12 6 9 1 7 3 1 12 3 9 9 3 2 9 9 9 3 7 0 1 6 10 6 0 11 12 2 3 5
14,1.2521344524957427,0,0.0,14,............ 6 5 4 5 2 5 7 2 4 10 10 2 1 12 1 1 12 0 6 12 12 2 1 10 13 6 2 1 5 0 1 3 9 10 0 9 0 10 13 12 9 0 12 6 10 4 6 3 1 11 13 6 6 9 3 9 10 1 2 10 10 6 2 13 0 0 2 12 13 9 2 12 6 9 1 7 3 1 12 3 9 9 3 2 9 9 9 3 7 0 1 6 10 6 0 11 12 2 3 5
15,1.2291807186595185,0,0.0,15,............ 6 5 7 5 2 5 8 2 7 10 10 2 1 12 1 1 4 0 6 4 4 2 1 9 13 6 2 1 5 0 1 3 9 9 0 9 0 10 13 4 9 0 4 6 10 7 6 3 1 14 13 6 6 12 3 12 10 1 2 9 10 6 2 13 0 0 2 4 13 12 2 4 6 12 1 8 3 1 4 3 12 9 3 2 12 12 9 3 8 0 1 6 10 6 0 14 4 2 3 5
16,1.2238111057178866,0,0.0,16,............ 6 5 15 5 2 5 8 2 7 10 10 2 1 4 1 1 4 0 6 4 15 2 1 9 13 6 2 1 5 0 1 3 9 9 0 9 0 10 13 4 9 0 15 6 10 15 6 3 1 14 13 6 6 4 3 4 10 1 2 9 10 6 2 13 0 0 2 4 13 12 2 4 6 12 1 8 3 1 4 3 12 9 3 2 4 4 9 3 8 0 1 6 10 6 0 14 15 2 3 5
17,1.2607388162401296,0,0.0,17,............ 6 5 7 5 2 5 16 2 8 10 10 2 1 4 1 1 15 0 6 4 15 2 1 9 13 6 2 1 5 0 1 3 9 9 0 9 0 10 13 15 9 0 15 6 10 7 6 3 1 14 13 6 6 4 3 4 10 1 2 9 10 6 2 13 0 0 2 15 13 12 2 15 6 12 1 16 3 1 4 3 12 9 3 2 4 4 9 3 16 0 1 6 10 6 0 14 15 2 3 5
18,1.239542732272823,0,0.0,18,............ 6 5 7 5 2 5 16 2 8 10 10 2 1 4 1 1 15 0 6 4 15 2 1 17 13 6 2 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 7 6 3 1 14 13 6 6 4 3 4 10 1 2 17 10 6 2 13 0 0 2 15 13 9 2 15 6 12 1 16 3 1 4 3 12 9 3 2 4 4 9 3 16 0 1 6 10 6 0 14 15 2 3 5
19,1.290903632559155,0,0.0,19,............ 6 5 7 5 2 5 11 2 16 10 10 2 1 4 1 1 15 0 6 4 15 2 1 17 13 6 2 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 7 6 3 1 18 13 6 6 4 3 4 10 1 2 17 10 6 2 13 0 0 2 15 13 9 2 15 6 12 1 11 3 1 4 3 12 9 3 2 4 4 9 3 16 0 1 6 10 6 0 18 15 2 3 5
20,1.2374165616861172,0,0.0,20,............ 6 5 7 5 19 5 11 2 16 10 10 19 1 4 1 1 15 0 6 4 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 7 6 3 1 18 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 9 19 15 6 12 1 11 3 1 4 3 12 9 3 19 4 4 9 3 16 0 1 6 10 6 0 18 15 19 3 5
21,1.2174915689437564,0,0.0,21,............ 6 5 7 5 19 5 11 2 16 10 10 19 1 4 1 1 15 0 6 4 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 7 6 3 1 18 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 11 3 1 4 3 12 9 3 19 4 4 9 3 16 0 1 6 10 6 0 18 15 19 3 5
22,1.2076292401723874,0,0.0,22,............ 6 5 8 5 19 5 21 2 16 10 10 19 1 4 1 1 15 0 6 4 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 18 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 11 3 1 4 3 12 9 3 19 4 4 9 3 11 0 1 6 10 6 0 18 15 19 3 5
23,1.2264353496212386,0,0.0,23,............ 6 5 8 5 19 5 21 2 22 10 10 19 1 4 1 1 15 0 6 4 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 18 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 11 3 1 4 3 12 9 3 19 4 4 9 3 11 0 1 6 10 6 0 18 15 19 3 5
24,1.5838836416555673,0,0.0,24,............ 6 5 8 5 19 5 21 2 22 10 10 19 1 4 1 1 15 0 6 4 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 23 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 11 3 1 4 3 12 9 3 19 4 4 9 3 11 0 1 6 10 6 0 23 15 19 3 5
25,1.5636701935772424,0,0.0,25,............ 6 5 8 5 19 5 21 2 22 10 10 19 1 4 1 1 15 0 6 4 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 23 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 11 3 1 4 3 12 9 3 19 4 4 9 3 11 0 1 6 10 6 0 23 15 19 3 5
26,1.5556645366092043,0,0.0,26,............ 6 5 8 5 19 5 21 2 22 10 10 19 1 4 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 23 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 11 3 1 25 3 12 9 3 19 4 4 9 3 11 0 1 6 10 6 0 23 15 19 3 5
27,1.5332943792931,0,0.0,27,............ 6 5 8 5 19 5 21 2 22 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 23 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 11 3 1 25 3 12 9 3 19 4 4 9 3 11 0 1 6 10 6 0 23 15 19 3 5
28,1.5374607115446766,0,0.0,28,............ 6 5 8 5 19 5 14 2 11 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 27 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 21 3 1 25 3 12 9 3 19 4 4 9 3 21 0 1 6 10 6 0 27 15 19 3 5
29,1.5084282434237006,0,0.0,29,............ 6 5 8 5 19 5 23 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 18 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 14 3 1 25 3 12 9 3 19 4 4 9 3 14 0 1 6 10 6 0 18 15 19 3 5
30,1.5939750344565768,0,0.0,30,............ 6 5 8 5 19 5 14 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 18 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 29 3 1 25 3 12 9 3 19 4 4 9 3 29 0 1 6 10 6 0 18 15 19 3 5
31,1.7371111396644348,0,0.0,31,............ 6 5 8 5 19 5 23 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 28 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 14 3 1 25 3 12 9 3 19 4 4 9 3 14 0 1 6 10 6 0 28 15 19 3 5
32,1.7808694055258147,0,0.0,32,............ 6 5 8 5 19 5 27 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 28 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 23 3 1 25 3 12 9 3 19 4 4 9 3 14 0 1 6 10 6 0 28 15 19 3 5
33,1.758373122433883,0,0.0,33,............ 6 5 8 5 19 5 18 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 27 3 1 25 3 12 9 3 19 4 4 9 3 23 0 1 6 10 6 0 32 15 19 3 5
34,1.765511790053246,0,0.0,34,............ 6 5 8 5 19 5 31 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 27 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
35,1.7572631362054485,0,0.0,35,............ 6 5 8 5 19 5 31 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 27 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
36,1.7998446068228355,0,0.0,36,............ 6 5 8 5 19 5 28 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 27 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
37,1.6990766058662339,0,0.0,37,............ 6 5 8 5 19 5 28 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 8 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
38,1.7010197653609818,0,0.0,38,............ 6 5 8 5 19 5 28 2 21 10 10 19 1 26 1 1 15 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 15 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 15 13 20 19 15 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
39,1.6948072013683897,0,0.0,39,............ 6 5 8 5 19 5 28 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
40,1.6885733142626873,0,0.0,40,............ 6 5 8 5 19 5 28 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
41,1.8327544529392068,0,0.0,41,............ 6 5 8 5 19 5 28 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
42,1.8393611926624895,0,0.0,42,............ 6 5 8 5 19 5 28 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
43,1.993066776523857,0,0.0,43,............ 6 5 8 5 19 5 28 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
44,2.0717671568398823,0,0.0,44,............ 6 5 8 5 19 5 43 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 32 15 19 3 5
45,1.9550913627180275,0,0.0,45,............ 6 5 8 5 19 5 43 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
46,1.9359050584746218,0,0.0,46,............ 6 5 8 5 19 5 43 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
47,1.981772326734027,0,0.0,47,............ 6 5 8 5 19 5 43 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
48,2.019933154583153,0,0.0,48,............ 6 5 8 5 19 5 43 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
49,1.9977819434594928,0,0.0,49,............ 6 5 8 5 19 5 43 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
50,2.0356834474474454,0,0.0,50,............ 6 5 8 5 19 5 49 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
51,2.1250864797570665,0,0.0,51,............ 6 5 8 5 19 5 49 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
52,2.104296131388211,0,0.0,52,............ 6 5 8 5 19 5 49 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
53,2.0807649375345254,0,0.0,53,............ 6 5 8 5 19 5 49 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 18 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
54,2.104577932518454,0,0.0,54,............ 6 5 8 5 19 5 49 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 33 15 19 3 5
55,2.17094097837349,0,0.0,55,............ 6 5 8 5 19 5 49 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
56,2.393086873600948,0,0.0,56,............ 6 5 8 5 19 5 49 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
57,2.3502257003798785,0,0.0,57,............ 6 5 8 5 19 5 49 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
58,2.4914287055457427,0,0.0,58,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 32 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
59,2.4930805730600336,0,0.0,59,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
60,2.4727593889058586,0,0.0,60,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
61,2.4641895628582215,0,0.0,61,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
62,2.4302510215217983,0,0.0,62,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
63,2.4022576190637803,0,0.0,63,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
