NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
59,2.1576493752406365,6,0.1016949152542373,53,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
60,2.2327996634310705,8,0.13333333333333333,52,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
61,2.2062846626434234,8,0.13114754098360656,53,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
62,2.186828458407239,9,0.14516129032258066,53,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
63,2.1792332976917805,9,0.14285714285714285,54,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
64,2.2545577774153465,10,0.15625,54,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
65,2.3583338116089565,11,0.16923076923076924,54,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
66,2.44339673525862,12,0.18181818181818182,54,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
67,2.521355987966203,13,0.19402985074626866,54,............ 25 3 10 10 1 3 30 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
68,2.5038850665745427,14,0.20588235294117646,54,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
69,2.554553398943028,14,0.2028985507246377,55,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
70,2.5180597789581274,15,0.21428571428571427,55,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
71,2.502312458127731,15,0.2112676056338028,56,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
72,2.4856136739870682,15,0.20833333333333334,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
73,2.4807879158959216,16,0.2191780821917808,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
74,2.474290781897328,17,0.22972972972972974,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
75,2.5413002381386973,18,0.24,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
76,2.6558883929000303,19,0.25,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
77,2.6343833488363932,20,0.2597402597402597,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
78,2.73992544265473,21,0.2692307692307692,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
79,2.717901069962898,22,0.27848101265822783,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
80,2.7901773065883617,23,0.2875,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
81,2.7701339653547605,24,0.2962962962962963,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
82,2.7607420877284827,25,0.3048780487804878,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
83,2.741536359763883,26,0.3132530120481928,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
84,2.8636609269095508,27,0.32142857142857145,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
85,2.965264916004733,28,0.32941176470588235,57,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
86,2.9307850914000264,28,0.32558139534883723,58,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
87,3.0925002052919806,29,0.3333333333333333,58,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
88,3.083873309019723,30,0.3409090909090909,58,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
89,3.0604590021768048,31,0.34831460674157305,58,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
90,3.04867612437484,32,0.35555555555555557,58,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
91,3.040815214583175,33,0.3626373626373626,58,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
92,3.018632440511619,34,0.3695652173913043,58,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
93,3.018632440511619,34,0.3655913978494624,59,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
94,3.018632440511619,34,0.3617021276595745,60,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
95,3.018632440511619,34,0.35789473684210527,61,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
96,3.018632440511619,34,0.3541666666666667,62,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
97,3.018632440511619,34,0.35051546391752575,63,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
98,3.018632440511619,34,0.3469387755102041,64,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
99,3.018632440511619,34,0.3434343434343434,65,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
100,3.018632440511619,34,0.34,66,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
101,3.018632440511619,34,0.33663366336633666,67,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
102,3.018632440511619,34,0.3333333333333333,68,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
103,3.018632440511619,34,0.3300970873786408,69,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
104,3.018632440511619,34,0.3269230769230769,70,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
105,3.018632440511619,34,0.3238095238095238,71,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
106,3.018632440511619,34,0.32075471698113206,72,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
107,3.018632440511619,34,0.3177570093457944,73,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
108,3.018632440511619,34,0.3148148148148148,74,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
109,3.018632440511619,34,0.3119266055045872,75,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
110,3.018632440511619,34,0.3090909090909091,76,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
111,3.018632440511619,34,0.3063063063063063,77,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
112,3.018632440511619,34,0.30357142857142855,78,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
113,3.018632440511619,34,0.3008849557522124,79,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
114,3.018632440511619,34,0.2982456140350877,80,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
115,3.018632440511619,34,0.2956521739130435,81,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
116,3.018632440511619,34,0.29310344827586204,82,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
117,3.018632440511619,34,0.2905982905982906,83,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
118,3.018632440511619,34,0.288135593220339,84,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
119,3.018632440511619,34,0.2857142857142857,85,............ 25 3 10 10 1 3 42 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
