NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
23,2.1956661818180856,0,0.0,23,............ 2 0 13 6 16 19 7 10 15 18 11 5 15 16 10 2 22 5 6 2 22 10 4 20 4 4 15 15 10 2 3 4 3 9 15 13 8 14 9 18 6 4 11 5 6 2 15 2 14 21 5 19 9 15 4 13 9 5 2 13 4 2 20 2 2 18 15 13 6 13 0 16 13 13 9 14 14 8 18 9 9 14 10 2 18 22 3 2 12 0 0 15 1 20 4 5 7 6 13 16
24,2.141283589943072,0,0.0,24,............ 2 0 14 6 16 19 12 10 15 18 11 5 15 16 10 2 7 5 6 2 22 10 4 13 4 4 15 15 10 2 3 4 3 9 15 14 8 18 9 22 6 4 11 5 6 2 15 2 18 17 5 19 9 15 4 14 9 5 2 14 4 2 20 2 2 22 15 14 6 14 0 20 14 14 9 18 14 8 22 9 9 18 10 2 18 22 3 2 21 0 0 15 1 13 4 5 7 6 14 20
25,2.1207549936448262,0,0.0,25,............ 2 0 14 6 16 19 24 10 15 22 11 5 15 16 10 2 7 5 6 2 7 10 4 13 4 4 15 15 10 2 3 4 3 9 15 14 8 18 9 22 6 4 11 5 6 2 15 2 18 17 5 19 9 15 4 14 9 5 2 14 4 2 20 2 2 22 15 14 6 14 0 20 14 14 9 22 18 8 22 9 9 18 10 2 22 7 3 2 21 0 0 15 1 13 4 5 12 6 14 20
26,2.049339904515619,0,0.0,26,............ 2 0 14 6 16 19 24 10 15 22 11 25 15 16 10 2 7 5 6 2 7 10 4 13 4 4 15 15 10 2 3 4 3 9 15 14 8 18 9 22 6 4 11 25 6 2 15 2 18 17 25 19 9 15 4 14 9 25 2 14 4 2 20 2 2 22 15 14 6 14 0 20 14 14 9 22 18 8 22 9 9 18 10 2 22 7 3 2 21 0 0 15 1 13 4 5 12 6 14 20
27,2.006906874828386,0,0.0,27,............ 2 0 14 6 16 19 21 10 15 7 11 25 15 16 10 2 12 5 6 2 12 10 4 13 4 4 15 15 10 2 3 4 3 9 15 18 8 22 9 7 6 4 11 25 6 2 15 2 22 26 25 19 9 15 4 18 9 25 2 18 4 2 20 2 2 7 15 18 6 18 0 20 18 18 9 7 18 8 7 9 9 22 10 2 7 12 3 2 17 0 0 15 1 13 4 5 24 6 18 20
28,1.9738248863428278,0,0.0,28,............ 2 0 18 6 16 19 17 10 15 7 11 25 15 16 10 2 24 5 6 2 24 10 4 13 4 4 15 15 10 2 3 4 3 9 15 18 8 22 9 7 6 4 11 25 6 2 15 2 22 27 25 19 9 15 4 18 9 25 2 18 4 2 20 2 2 12 15 18 6 18 0 20 18 22 9 7 22 8 12 9 9 7 10 2 7 24 3 2 26 0 0 15 1 13 4 5 21 6 18 20
29,1.9470418901908866,0,0.0,29,............ 2 0 18 6 16 19 17 10 15 7 11 25 15 16 10 2 24 5 6 2 12 10 4 13 4 4 15 15 10 2 3 4 3 9 15 18 8 22 9 7 6 4 11 25 6 2 15 2 28 27 25 19 9 15 4 18 9 25 2 22 4 2 20 2 2 7 15 18 6 18 0 20 18 22 9 7 22 8 7 9 9 28 10 2 7 12 3 2 26 0 0 15 1 13 4 5 21 6 22 20
30,1.891815846079734,0,0.0,30,............ 2 0 18 6 16 19 17 10 15 7 11 25 15 16 10 2 24 5 6 2 12 10 4 13 4 4 15 15 10 2 3 4 3 9 15 18 8 22 9 7 6 4 11 25 6 2 15 2 28 27 25 19 9 15 4 18 9 25 2 22 29 2 20 2 2 7 15 18 6 18 0 20 18 22 9 7 22 8 7 9 9 28 10 2 7 12 3 2 26 0 0 15 1 13 29 5 21 6 22 20
31,1.8503444127322397,0,0.0,31,............ 2 0 18 6 16 19 17 10 30 7 11 25 30 16 10 2 24 5 30 2 12 10 4 13 4 4 15 30 10 2 3 4 3 9 30 18 8 22 9 7 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 7 15 18 30 18 0 20 18 22 9 7 22 8 7 9 9 28 10 2 7 12 3 2 26 0 0 15 1 13 29 5 21 6 22 20
32,1.868773312729016,0,0.0,32,............ 2 0 18 6 16 19 17 10 30 7 11 25 30 16 10 2 24 5 30 2 12 10 4 13 4 4 15 30 10 2 3 4 3 9 30 18 8 22 9 7 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 31 15 18 30 18 0 20 18 22 9 7 22 8 31 9 9 28 10 2 7 12 3 2 26 0 0 15 1 13 29 5 21 6 22 20
33,1.8475117410683781,0,0.0,33,............ 2 0 18 6 16 19 17 10 30 7 11 25 30 16 10 2 24 5 30 2 32 10 4 13 4 4 15 30 10 2 3 4 3 9 30 18 8 22 9 31 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 31 15 18 30 18 0 20 18 22 9 7 22 8 31 9 9 28 10 2 7 32 3 2 26 0 0 15 1 13 29 5 21 6 22 20
34,1.8088940911909612,0,0.0,34,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 16 10 2 24 5 30 2 32 10 4 13 4 4 15 30 10 2 3 4 3 9 30 18 8 22 9 31 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 31 15 18 30 18 0 20 18 22 9 7 22 8 31 9 9 28 10 2 7 32 3 2 26 0 0 15 1 13 29 5 21 6 22 20
35,1.795024682454271,0,0.0,35,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 16 10 2 24 5 30 2 34 10 4 13 4 4 15 30 10 2 3 4 3 9 30 18 8 22 9 31 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 9 9 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 21 6 22 20
36,1.7515912496065238,0,0.0,36,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 16 35 2 24 5 30 2 34 10 4 13 4 4 15 30 35 2 3 4 3 9 30 18 8 22 9 31 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 9 9 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 21 6 22 20
37,1.7131847841076546,0,0.0,37,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 16 35 2 24 5 30 2 34 10 4 13 4 4 15 30 35 2 3 4 3 9 30 18 8 22 9 31 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 9 9 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
38,1.6801322899131046,0,0.0,38,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 34 10 4 13 4 4 15 30 35 2 3 4 3 9 30 18 8 22 9 31 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 9 9 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
39,1.670475124568339,0,0.0,39,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 32 10 4 13 4 4 15 30 35 2 3 4 3 9 30 18 8 22 9 31 30 4 11 25 30 2 30 2 28 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 9 9 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
40,1.6522602785234575,0,0.0,40,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 32 10 4 13 4 4 15 30 35 2 3 4 3 9 30 18 8 39 9 31 30 4 11 25 30 2 30 2 39 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 9 9 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
41,1.6320718732038126,0,0.0,41,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 32 10 4 13 4 4 15 30 35 2 3 4 3 9 30 18 8 39 9 40 30 4 11 25 30 2 30 2 39 27 25 19 9 30 4 18 9 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 9 9 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
42,1.5993968166970778,0,0.0,42,............ 2 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 32 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 2 30 2 39 27 25 19 41 30 4 18 41 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 41 41 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
43,1.5740448950156847,0,0.0,43,............ 42 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 32 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 42 30 2 39 27 25 19 41 30 4 18 41 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 22 8 12 41 41 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
44,1.5617179614622485,0,0.0,44,............ 42 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 32 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 42 30 2 39 27 25 19 41 30 4 18 41 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 43 8 12 41 41 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
45,1.556290293999201,0,0.0,45,............ 42 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 32 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 42 30 2 39 27 25 19 41 30 4 18 41 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 43 8 44 41 41 28 10 2 7 34 3 2 26 0 0 15 1 13 29 5 36 6 22 20
46,1.5353493264445235,0,0.0,46,............ 42 0 18 33 16 19 17 10 30 7 11 25 30 37 35 2 24 5 30 2 32 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 42 30 2 39 27 25 19 41 30 4 18 41 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 43 8 44 41 41 28 10 2 7 34 3 2 26 0 0 15 1 45 29 5 36 6 22 20
47,1.5457991644505187,0,0.0,47,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 30 2 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 42 30 2 39 23 25 19 41 30 4 18 41 25 2 22 29 2 20 2 2 12 15 18 30 18 0 20 18 22 9 7 43 8 44 41 41 28 10 2 7 34 3 2 27 0 0 15 1 45 29 5 21 6 22 20
48,1.5206141571971747,0,0.0,48,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 30 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 42 30 47 39 23 25 19 41 30 4 18 41 25 2 22 29 47 20 2 47 12 15 18 30 18 0 20 18 22 9 7 43 8 44 41 41 28 10 2 7 34 3 47 27 0 0 15 1 45 29 5 21 6 22 20
49,1.510329514533287,0,0.0,49,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 30 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 42 30 47 39 23 25 19 41 30 4 18 41 25 2 22 29 47 20 2 47 12 15 18 30 18 0 20 18 22 9 7 43 8 44 41 41 28 10 2 7 34 3 47 27 0 0 15 1 48 29 5 21 6 22 20
50,1.4986891925283845,0,0.0,50,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 30 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 30 4 11 25 30 42 30 47 39 23 25 19 41 30 4 18 41 25 2 22 29 47 20 2 47 12 15 18 30 18 0 20 18 22 9 7 43 8 44 41 41 28 10 2 7 34 3 47 27 0 0 15 1 48 29 5 21 6 22 20
51,1.4758696324587544,0,0.0,51,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 50 4 11 25 50 42 30 47 39 23 25 19 41 30 4 18 41 25 2 22 29 47 20 2 47 12 15 18 50 18 0 20 18 22 9 7 43 8 44 41 41 28 10 2 7 34 3 47 27 0 0 15 1 48 29 5 21 6 22 20
52,1.4758841230473212,0,0.0,52,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 50 4 11 25 50 42 30 47 39 23 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 51 22 9 7 43 8 44 41 41 28 10 2 7 34 3 47 27 0 0 15 1 48 29 5 21 6 51 20
53,1.4618401741308131,0,0.0,53,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 39 41 40 50 4 11 25 50 42 30 47 39 23 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 7 43 8 44 41 41 28 10 2 7 34 3 47 27 0 0 15 1 48 29 5 21 6 51 20
54,1.448747474820109,0,0.0,54,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 53 41 40 50 4 11 25 50 42 30 47 39 23 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 7 43 8 44 41 41 28 10 2 7 34 3 47 27 0 0 15 1 48 29 5 21 6 51 20
55,1.4343419464376594,0,0.0,55,............ 42 0 18 33 16 19 26 10 30 7 11 25 30 37 35 2 24 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 53 41 40 50 4 11 25 50 42 30 47 39 23 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 27 0 0 15 1 48 29 5 21 6 51 20
56,1.4463276340885756,0,0.0,56,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 53 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 17 6 51 20
57,1.4417785875203626,0,0.0,57,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 17 6 51 20
58,1.510758807763669,0,0.0,58,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 17 6 51 20
59,1.5220913812108163,0,0.0,59,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 17 6 51 20
60,1.5158089668597445,0,0.0,60,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 17 6 51 20
61,1.5190971623028453,0,0.0,61,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 21 6 51 20
62,1.5147387933781644,0,0.0,62,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 21 6 51 20
63,1.499319852901456,0,0.0,63,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 21 6 51 62
