NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
25,1.5921911757649037,0,0.0,25,............ 18 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 18 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 24 1 1 4 0 18 22 17 6 18 20 5 5 9 23 4 4 5 19 3 10 6
26,1.5466900257567557,0,0.0,26,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 24 1 1 4 0 18 22 17 6 18 20 5 5 9 23 4 4 5 19 3 10 6
27,1.6179980835382208,0,0.0,27,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 26 0 11 10 3 23 3 23 6 5 0 12 1 24 1 1 4 0 18 22 26 6 18 20 5 5 9 23 4 4 5 19 3 10 6
28,1.6009805824293901,0,0.0,28,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 26 0 11 10 3 23 3 23 6 5 0 12 1 27 1 1 4 0 18 22 26 6 18 20 5 5 9 23 4 4 5 19 3 10 6
29,1.584632456160615,0,0.0,29,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 26 0 11 10 3 23 3 23 6 5 0 12 1 28 1 1 4 0 18 22 26 6 18 20 5 5 9 23 4 4 5 19 3 10 6
30,1.6182155950678152,0,0.0,30,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 26 0 11 10 3 23 3 23 6 5 0 12 1 28 1 1 4 0 18 22 26 6 18 20 5 5 9 23 4 4 5 19 3 10 6
31,1.6004369237507825,0,0.0,31,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 28 1 1 4 0 18 22 17 6 18 26 5 5 9 23 4 4 5 20 3 10 6
32,1.5126787149767174,0,0.0,32,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 28 1 1 4 0 18 22 17 6 18 26 5 5 9 23 4 4 5 20 3 10 6
33,1.4851727502975867,0,0.0,33,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 17 32 18 26 5 5 9 23 4 4 5 20 3 10 6
34,1.484719027139657,0,0.0,34,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 17 32 18 26 5 5 9 23 4 4 5 20 3 10 6
35,1.4816704728433705,0,0.0,35,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 17 32 18 26 5 5 9 23 4 4 5 34 3 10 6
36,1.559063574399153,0,0.0,36,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 35 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 35 32 18 17 5 5 9 23 4 4 5 34 3 10 6
37,1.5757604707531163,0,0.0,37,............ 25 3 10 10 1 3 31 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 13 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 13 32 18 17 5 5 9 23 4 4 5 34 3 10 6
38,1.6383753166266692,0,0.0,38,............ 25 3 10 10 1 3 31 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
39,1.6304031535721721,0,0.0,39,............ 25 3 10 10 1 3 31 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
40,1.5868042468940398,0,0.0,40,............ 25 3 10 10 1 3 31 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
41,1.632993303202858,0,0.0,41,............ 25 3 10 10 1 3 16 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
42,1.6312472505291968,0,0.0,42,............ 25 3 10 10 1 3 16 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
43,1.6886026045291564,0,0.0,43,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 31 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
44,1.8647815496643163,0,0.0,44,............ 25 3 10 10 1 3 43 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 31 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
45,1.9396857393488887,0,0.0,45,............ 25 3 10 10 1 3 43 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 31 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 21 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
46,1.894242344999774,0,0.0,46,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 21 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
47,1.8735792509163094,0,0.0,47,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 21 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
48,1.8293380165222197,0,0.0,48,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
49,1.8087982384072536,0,0.0,49,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
50,1.7924794164962514,0,0.0,50,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
51,1.8538440930762845,0,0.0,51,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
52,1.8475277994670638,0,0.0,52,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
53,1.7812222435022766,0,0.0,53,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 52 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
54,1.8532631014268375,0,0.0,54,............ 25 3 10 10 1 3 45 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 52 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
55,1.8200646891709027,0,0.0,55,............ 25 3 10 10 1 3 45 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 52 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
56,1.7411349625785653,0,0.0,56,............ 25 3 10 10 1 3 45 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
57,1.687196922299409,0,0.0,57,............ 25 3 10 10 1 3 45 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
58,1.7471877799609137,0,0.0,58,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
59,1.755104694102012,0,0.0,59,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
60,1.6869640603114227,0,0.0,60,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
61,1.6758513857012503,0,0.0,61,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
62,1.6488215246415527,0,0.0,62,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
63,1.6600174792768718,0,0.0,63,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
