NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
20,2.456261234550085,0,0.0,20,............ 2 6 2 2 1 3 15 2 6 6 6 2 0 6 1 2 19 2 2 2 9 1 2 2 9 2 2 2 5 2 2 12 2 6 11 2 5 0 2 10 3 3 2 5 2 2 0 2 2 17 12 11 2 2 2 2 6 2 1 2 5 2 12 2 2 17 2 5 11 6 6 6 12 2 1 2 2 1 10 2 1 11 6 2 11 14 12 2 13 2 2 10 12 10 9 5 4 6 0 6
21,2.3638342720909074,0,0.0,21,............ 2 6 2 2 1 3 15 2 6 12 12 2 11 6 1 2 8 2 2 2 19 1 2 2 19 2 2 2 5 2 2 0 2 6 10 2 5 11 2 9 3 3 2 5 2 2 11 2 2 17 0 10 2 2 2 2 12 2 1 2 5 2 0 2 2 17 2 5 10 6 12 12 0 2 1 2 2 1 9 2 1 10 6 2 10 20 0 2 14 2 2 9 0 9 19 5 13 12 11 12
22,2.2693503610445136,0,0.0,22,............ 2 12 2 2 1 3 7 2 12 0 0 2 10 12 1 2 4 2 2 2 8 1 2 2 8 2 2 2 5 2 2 11 2 12 9 2 5 10 2 19 3 3 2 6 2 2 10 2 2 15 11 9 2 2 2 2 0 2 1 2 5 2 11 2 2 15 2 5 9 12 0 0 11 2 1 2 2 1 19 2 1 9 12 2 9 17 11 2 20 2 2 19 11 19 8 5 14 0 10 0
23,2.1869033127550934,0,0.0,23,............ 2 0 2 2 1 3 7 2 0 11 11 2 9 0 1 2 13 2 2 2 4 1 2 2 4 2 2 2 5 2 2 10 2 0 19 2 5 9 2 8 3 3 2 6 2 2 9 2 2 15 10 19 2 2 2 2 11 2 1 2 5 2 10 2 2 15 2 5 19 0 11 11 10 2 1 2 2 1 8 2 1 19 0 2 19 17 10 2 22 2 2 8 10 8 4 5 20 11 9 11
24,2.126379966568205,0,0.0,24,............ 2 0 2 2 1 3 7 2 0 11 11 2 19 0 1 2 14 2 2 2 13 1 2 2 13 2 2 2 5 2 2 9 2 0 8 2 5 19 2 4 3 3 2 6 2 2 9 2 2 15 9 8 2 2 2 2 10 2 1 2 5 2 9 2 2 15 2 5 8 0 10 11 9 2 1 2 2 1 4 2 1 8 0 2 8 23 9 2 17 2 2 4 9 4 13 5 22 10 19 10
25,2.06785691550912,0,0.0,25,............ 2 0 2 2 1 3 7 2 11 10 10 2 19 0 1 2 14 2 2 2 13 1 2 2 13 2 2 2 5 2 2 24 2 11 8 2 5 19 2 4 3 3 2 6 2 2 24 2 2 15 24 8 2 2 2 2 10 2 1 2 5 2 24 2 2 15 2 5 8 0 10 11 24 2 1 2 2 1 4 2 1 8 0 2 8 23 24 2 17 2 2 4 24 4 13 5 22 10 24 10
26,2.0314618746119795,0,0.0,26,............ 2 0 2 2 1 3 7 2 11 10 10 2 25 0 1 2 13 2 2 2 4 1 2 2 13 2 2 2 5 2 2 24 2 11 19 2 5 25 2 8 3 3 2 6 2 2 24 2 2 15 24 19 2 2 2 2 10 2 1 2 5 2 24 2 2 15 2 5 19 0 10 11 24 2 1 2 2 1 4 2 1 19 0 2 19 23 24 2 17 2 2 8 24 4 4 5 22 10 24 10
27,1.9987644664578368,0,0.0,27,............ 2 0 2 2 1 3 7 2 11 10 10 2 19 0 1 2 14 2 2 2 13 1 2 2 14 2 2 2 5 2 2 24 2 11 8 2 5 19 2 4 3 3 2 6 2 2 24 2 2 15 24 8 2 2 2 2 10 2 1 2 5 2 24 2 2 15 2 5 8 0 10 11 24 2 1 2 2 1 13 2 1 8 0 2 8 23 24 2 17 2 2 4 24 4 13 5 22 10 25 10
28,1.9559144079178095,0,0.0,28,............ 2 0 2 2 1 3 7 2 11 10 10 2 19 0 1 2 14 2 2 2 13 1 2 2 14 2 2 2 5 2 2 24 2 11 27 2 5 19 2 4 3 3 2 6 2 2 24 2 2 15 24 8 2 2 2 2 10 2 1 2 5 2 24 2 2 15 2 5 8 0 10 11 24 2 1 2 2 1 4 2 1 8 0 2 8 23 24 2 17 2 2 4 24 4 13 5 22 10 25 10
29,1.9415673266341458,0,0.0,29,............ 2 0 2 2 1 3 7 2 11 10 10 2 19 0 1 2 20 2 2 2 14 1 2 2 20 2 2 2 5 2 2 24 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 28 24 27 2 2 2 2 10 2 1 2 5 2 24 2 2 28 2 5 27 0 10 11 24 2 1 2 2 1 13 2 1 27 0 2 27 15 24 2 23 2 2 13 24 13 14 5 17 10 25 10
30,1.9064178243855954,0,0.0,30,............ 2 0 2 2 1 3 7 2 11 10 10 2 19 0 1 2 20 2 2 2 14 1 2 2 20 2 2 2 5 2 2 24 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 28 24 27 2 2 2 2 10 2 1 2 5 2 24 2 2 28 2 5 27 0 10 11 24 2 1 2 2 1 13 2 1 27 0 2 27 15 24 2 23 2 2 13 24 13 14 5 17 10 25 29
31,1.893014307187933,0,0.0,31,............ 2 0 2 2 1 3 21 2 11 10 10 2 19 0 1 2 26 2 2 2 14 1 2 2 20 2 2 2 5 2 2 24 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 7 24 27 2 2 2 2 10 2 1 2 5 2 24 2 2 7 2 5 27 0 10 11 24 2 1 2 2 1 14 2 1 27 0 2 27 28 24 2 15 2 2 13 24 13 14 5 17 10 25 29
32,1.8783683506239046,0,0.0,32,............ 2 0 2 2 1 3 21 2 11 10 10 2 19 0 1 2 26 2 2 2 14 1 2 2 20 2 2 2 5 2 2 24 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 7 24 27 2 2 2 2 10 2 1 2 5 2 24 2 2 7 2 5 27 0 10 11 24 2 1 2 2 1 31 2 1 27 0 2 27 28 24 2 15 2 2 31 24 31 14 5 17 10 25 29
33,1.8614702004191943,0,0.0,33,............ 2 0 2 2 1 3 21 2 11 10 10 2 19 0 1 2 22 2 2 2 14 1 2 2 26 2 2 2 5 2 2 24 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 7 24 27 2 2 2 2 10 2 1 2 5 2 24 2 2 7 2 5 27 0 10 11 24 2 1 2 2 1 14 2 1 27 0 2 27 28 24 2 15 2 2 31 24 14 20 5 32 10 25 29
34,1.8308650712366836,0,0.0,34,............ 2 0 2 2 1 3 30 2 11 10 10 2 19 0 1 2 22 2 2 2 20 1 2 2 22 2 2 2 5 2 2 24 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 21 24 27 2 2 2 2 10 2 1 2 5 2 24 2 2 21 2 5 27 0 10 11 24 2 1 2 2 1 14 2 1 27 0 2 27 7 24 2 28 2 2 31 24 14 20 5 23 10 25 29
35,1.7982558518190437,0,0.0,35,............ 2 0 2 2 1 3 30 2 11 10 10 2 19 0 1 2 22 2 2 2 20 1 2 2 22 2 2 2 5 2 2 34 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 21 34 27 2 2 2 2 10 2 1 2 5 2 34 2 2 21 2 5 27 0 10 11 34 2 1 2 2 1 14 2 1 27 0 2 27 7 34 2 28 2 2 31 34 14 20 5 23 10 25 29
36,1.7855116143649008,0,0.0,36,............ 2 0 2 2 1 3 30 2 11 10 10 2 19 0 1 2 22 2 2 2 20 1 2 2 22 2 2 2 5 2 2 34 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 21 34 27 2 2 2 2 10 2 1 2 5 2 34 2 2 21 2 5 27 0 10 11 34 2 1 2 2 1 14 2 1 35 0 2 35 7 34 2 28 2 2 31 34 14 20 5 23 10 25 29
37,1.769772586772863,0,0.0,37,............ 2 0 2 2 1 3 30 2 11 10 10 2 19 0 1 2 22 2 2 2 20 1 2 2 22 2 2 2 5 2 2 34 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 21 34 36 2 2 2 2 10 2 1 2 5 2 34 2 2 21 2 5 36 0 10 11 34 2 1 2 2 1 14 2 1 35 0 2 35 7 34 2 28 2 2 31 34 14 20 5 23 10 25 29
38,1.7596224314134616,0,0.0,38,............ 2 0 2 2 1 3 30 2 11 10 10 2 19 0 1 2 22 2 2 2 20 1 2 2 22 2 2 2 5 2 2 34 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 21 34 36 2 2 2 2 10 2 1 2 5 2 34 2 2 21 2 5 36 0 10 11 34 2 1 2 2 1 14 2 1 35 0 2 35 7 34 2 28 2 2 31 34 14 20 5 23 10 25 29
39,1.7384029721197845,0,0.0,39,............ 2 0 2 2 1 3 30 2 11 10 10 2 19 0 1 2 17 2 2 2 26 1 2 2 17 2 2 2 5 2 2 34 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 21 34 36 2 2 2 2 10 2 1 2 5 2 34 2 2 21 2 5 36 0 10 11 34 2 1 2 2 1 14 2 1 35 0 2 35 7 34 2 28 2 2 31 34 14 26 5 23 10 25 29
40,1.7270163738862092,0,0.0,40,............ 2 0 2 2 1 3 39 2 11 10 10 2 19 0 1 2 32 2 2 2 26 1 2 2 17 2 2 2 5 2 2 34 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 30 34 36 2 2 2 2 10 2 1 2 5 2 34 2 2 30 2 5 36 0 10 11 34 2 1 2 2 1 14 2 1 35 0 2 35 21 34 2 7 2 2 31 34 14 26 5 15 10 25 29
41,1.7158068412660035,0,0.0,41,............ 2 0 2 2 1 3 33 2 11 10 10 2 19 0 1 2 32 2 2 2 26 1 2 2 17 2 2 2 5 2 2 34 2 11 4 2 5 8 2 13 3 3 2 6 2 2 25 2 2 39 34 36 2 2 2 2 10 2 1 2 5 2 34 2 2 39 2 5 36 0 10 11 34 2 1 2 2 1 14 2 1 35 0 2 35 30 34 2 21 2 2 31 34 14 26 5 28 10 25 29
42,1.690473525280498,0,0.0,42,............ 2 0 2 2 1 3 33 2 11 10 10 2 19 0 1 2 32 2 2 2 26 1 2 2 17 2 2 2 5 2 2 34 2 11 35 2 5 8 2 13 3 3 2 6 2 2 25 2 2 39 34 41 2 2 2 2 10 2 1 2 5 2 34 2 2 39 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 30 34 2 21 2 2 31 34 14 26 5 28 10 25 29
43,1.714878077740156,0,0.0,43,............ 2 0 2 2 1 3 18 2 11 10 10 2 19 0 1 2 32 2 2 2 26 1 2 2 17 2 2 2 5 2 2 34 2 11 35 2 5 8 2 13 3 3 2 6 2 2 25 2 2 33 34 41 2 2 2 2 10 2 1 2 5 2 34 2 2 33 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 39 34 2 30 2 2 31 34 14 26 5 7 10 25 29
44,1.695310634815899,0,0.0,44,............ 2 0 2 2 1 3 18 2 11 10 10 2 19 0 1 2 32 2 2 2 26 1 2 2 17 2 2 2 5 2 2 34 2 11 35 2 5 8 2 13 3 3 2 6 2 2 25 2 2 33 34 41 2 2 2 2 10 2 1 2 5 2 34 2 2 33 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 39 34 2 30 2 2 31 34 14 26 5 7 10 25 29
45,1.7086905206544913,0,0.0,45,............ 2 0 2 2 1 3 18 2 11 10 10 2 19 0 1 2 32 2 2 2 26 1 2 2 17 2 2 2 5 2 2 34 2 11 35 2 5 8 2 13 3 3 2 6 2 2 25 2 2 33 34 41 2 2 2 2 10 2 1 2 5 2 34 2 2 39 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 39 34 2 21 2 2 31 34 14 26 5 28 10 25 29
46,1.6978406211493648,0,0.0,46,............ 2 0 2 2 1 3 18 2 11 10 10 2 19 0 1 2 32 2 2 2 26 1 2 2 17 2 2 2 5 2 2 34 2 11 35 2 5 8 2 13 3 3 2 6 2 2 25 2 2 33 34 41 2 2 2 2 10 2 1 2 5 2 34 2 2 39 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 39 34 2 21 2 2 31 34 14 26 5 28 10 25 29
47,1.676314434295943,0,0.0,47,............ 2 0 2 2 1 3 18 2 11 10 10 2 19 0 1 2 32 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 35 2 5 8 2 13 3 3 2 6 2 2 25 2 2 33 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 39 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 39 46 2 21 2 2 31 34 14 26 5 28 10 25 29
48,1.6692942626027498,0,0.0,48,............ 2 0 2 2 1 3 18 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 35 2 5 8 2 13 3 3 2 6 2 2 25 2 2 33 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 39 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 39 46 2 21 2 2 31 34 14 26 5 28 10 25 29
49,1.6483878560892593,0,0.0,49,............ 2 0 2 2 1 3 48 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 35 2 5 8 2 13 3 3 2 6 2 2 25 2 2 18 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 33 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 33 46 2 30 2 2 31 34 14 26 5 7 10 25 29
50,1.6318603966814558,0,0.0,50,............ 2 0 2 2 1 3 48 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 35 2 5 8 2 13 3 3 2 6 2 2 49 2 2 18 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 33 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 33 46 2 30 2 2 31 34 14 26 5 7 10 25 29
51,1.6171960199688813,0,0.0,51,............ 2 0 2 2 1 3 48 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 35 2 5 8 2 13 3 3 2 6 2 2 49 2 2 18 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 33 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 41 33 46 2 30 2 2 31 34 14 26 5 7 10 25 29
52,1.6080749293975904,0,0.0,52,............ 2 0 2 2 1 3 48 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 18 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 33 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 33 46 2 30 2 2 31 34 14 26 5 7 10 25 29
53,1.5938819471546317,0,0.0,53,............ 2 0 2 2 1 3 48 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 52 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 18 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 18 46 2 39 2 2 31 34 14 26 5 21 10 25 29
54,1.6324610533552057,0,0.0,54,............ 2 0 2 2 1 3 16 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 26 5 21 10 25 29
55,1.5960068138894936,0,0.0,55,............ 2 0 2 2 1 3 16 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 26 5 21 10 25 29
56,1.6112680300813762,0,0.0,56,............ 2 0 2 2 1 3 16 2 11 10 10 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 26 5 21 10 25 29
57,1.5998042691378849,0,0.0,57,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 26 5 21 10 25 29
58,1.5950807614948321,0,0.0,58,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 26 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 26 5 21 10 25 29
59,1.558065436471015,0,0.0,59,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
60,1.5319797894234357,0,0.0,60,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
61,1.5316827168731886,0,0.0,61,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
62,1.5141806142242553,0,0.0,62,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 51 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
63,1.494419930704558,0,0.0,63,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 41 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 41 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
