NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
61,1.1695803161715306,0,0.0,61,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 21 6 51 20
62,1.1672558610731876,0,0.0,62,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 20 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 21 6 51 20
63,1.1576344587038543,0,0.0,63,............ 42 0 18 33 16 19 27 10 30 7 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 54 43 8 44 41 41 54 10 2 7 34 3 47 23 0 0 15 1 48 29 5 21 6 51 62
64,1.150030194325068,0,0.0,64,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 23 0 0 15 1 48 29 5 21 6 51 62
65,1.196575963477839,0,0.0,65,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 64 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 23 0 0 15 1 48 29 5 21 6 51 62
66,1.2110963372875783,0,0.0,66,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 21 6 51 62
67,1.1989065523765805,0,0.0,67,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 21 6 51 62
68,1.2000780946735634,0,0.0,68,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 21 6 51 62
69,1.2163891349131568,0,0.0,69,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
70,1.2144392991621067,0,0.0,70,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
71,1.2098658294902764,0,0.0,71,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
72,1.236146952358519,0,0.0,72,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
73,1.23681968465849,0,0.0,73,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
74,1.2435936786238515,0,0.0,74,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
75,1.309613150379153,0,0.0,75,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
76,1.262776135242585,0,0.0,76,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
77,1.2512179726945987,0,0.0,77,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
78,1.218503665647635,0,0.0,78,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
79,1.2197110735367647,0,0.0,79,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
80,1.2114587327366027,0,0.0,80,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
81,1.2070991599044636,0,0.0,81,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
82,1.224898763645466,0,0.0,82,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
83,1.2195385375774483,0,0.0,83,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
84,1.2309063725400582,0,0.0,84,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
85,1.235242425798068,0,0.0,85,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
86,1.2311971613975055,0,0.0,86,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
87,1.2306927867832225,0,0.0,87,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
88,1.2167076414788676,0,0.0,88,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
89,1.2239427254019155,0,0.0,89,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
90,1.2862692877122643,0,0.0,90,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
91,1.3261094231409385,0,0.0,91,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
92,1.3335349648378767,0,0.0,92,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
93,1.3030668469363944,0,0.0,93,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
94,1.4310484053023191,0,0.0,94,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
95,1.4501952641938736,0,0.0,95,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
96,1.4194640635251874,0,0.0,96,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
97,1.4115470644323005,0,0.0,97,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
98,1.384655670674731,0,0.0,98,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
99,1.3846703720932805,0,0.0,99,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
100,1.3994903350390144,0,0.0,100,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
101,1.3922600423082396,0,0.0,101,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
102,1.3839357459932746,0,0.0,102,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
103,1.3815720609882545,0,0.0,103,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
104,1.3682877142479826,0,0.0,104,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 75 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
105,1.355256402683716,0,0.0,105,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 75 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
106,1.344279141023178,0,0.0,106,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 75 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
107,1.3317157845650176,0,0.0,107,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
108,1.3286443421153413,1,0.009259259259259259,107,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
109,1.3164549444812557,1,0.009174311926605505,108,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
110,1.3370629298344563,1,0.00909090909090909,109,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
111,1.335079327915976,1,0.009009009009009009,110,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
112,1.3291113577262499,2,0.017857142857142856,110,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
113,1.2509776288968142,2,0.017699115044247787,111,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
114,1.2398915600065006,2,0.017543859649122806,112,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
115,1.2291098942673138,2,0.017391304347826087,113,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
116,1.2203819354086873,2,0.017241379310344827,114,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
117,1.2143543249791389,2,0.017094017094017096,115,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
118,1.221012339174231,2,0.01694915254237288,116,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
119,1.2191550926265482,2,0.01680672268907563,117,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
120,1.2492732446324382,3,0.025,117,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
121,1.229031316990848,3,0.024793388429752067,118,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
122,1.2189572898023984,3,0.02459016393442623,119,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
