NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
64,0.8618220781686632,0,0.0,64,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
65,0.8618220781686632,0,0.0,65,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
66,0.8618220781686632,0,0.0,66,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
67,0.8618220781686632,0,0.0,67,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
68,0.8618220781686632,0,0.0,68,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
69,0.8618220781686632,0,0.0,69,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
70,0.8618220781686632,0,0.0,70,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
71,0.8618220781686632,0,0.0,71,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
72,0.8618220781686632,0,0.0,72,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
73,0.8618220781686632,0,0.0,73,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
74,0.8618220781686632,0,0.0,74,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
75,0.8618220781686632,0,0.0,75,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
76,0.8618220781686632,0,0.0,76,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
77,0.8618220781686632,0,0.0,77,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
78,0.8618220781686632,0,0.0,78,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
79,0.8618220781686632,0,0.0,79,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
80,0.8618220781686632,0,0.0,80,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
81,0.8618220781686632,0,0.0,81,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
82,0.8618220781686632,0,0.0,82,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
83,0.8618220781686632,0,0.0,83,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
84,0.8618220781686632,0,0.0,84,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
85,0.8618220781686632,0,0.0,85,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
86,0.8618220781686632,0,0.0,86,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
87,0.8618220781686632,0,0.0,87,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
88,0.8618220781686632,0,0.0,88,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
89,0.8618220781686632,0,0.0,89,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
90,0.8618220781686632,0,0.0,90,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
91,0.8618220781686632,0,0.0,91,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
92,0.8618220781686632,0,0.0,92,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
93,0.8618220781686632,0,0.0,93,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
94,0.8618220781686632,0,0.0,94,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
95,0.8618220781686632,0,0.0,95,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
96,0.8618220781686632,0,0.0,96,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
97,0.8618220781686632,0,0.0,97,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
98,0.8618220781686632,0,0.0,98,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
99,0.8618220781686632,0,0.0,99,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
100,0.8618220781686632,0,0.0,100,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
101,0.8618220781686632,0,0.0,101,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
102,0.8618220781686632,0,0.0,102,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
103,0.8618220781686632,0,0.0,103,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
104,0.8618220781686632,0,0.0,104,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
105,0.8618220781686632,0,0.0,105,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
106,0.8618220781686632,0,0.0,106,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
107,0.8618220781686632,0,0.0,107,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
108,0.8618220781686632,0,0.0,108,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
109,0.8618220781686632,0,0.0,109,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
110,0.8618220781686632,0,0.0,110,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
111,0.8618220781686632,0,0.0,111,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
112,0.8618220781686632,0,0.0,112,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
113,0.8618220781686632,0,0.0,113,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
114,0.8618220781686632,0,0.0,114,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
115,0.8618220781686632,0,0.0,115,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
116,0.8618220781686632,0,0.0,116,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
117,0.8618220781686632,0,0.0,117,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
118,0.8618220781686632,0,0.0,118,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
119,0.8618220781686632,0,0.0,119,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
120,0.8618220781686632,0,0.0,120,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
121,0.8618220781686632,0,0.0,121,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
122,0.8618220781686632,0,0.0,122,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
123,0.8618220781686632,0,0.0,123,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
124,0.8618220781686632,0,0.0,124,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
125,0.8618220781686632,0,0.0,125,............ 1 4 2 1 1 1 2 3 1 5 3 1 2 4 2 1 0 1 2 1 3 0 0 2 1 3 1 3 1 2 1 3 2 1 0 2 3 1 1 2 7 1 0 3 3 1 1 1 1 6 1 1 2 2 3 2 1 1 1 0 3 1 1 1 1 1 3 2 1 3 1 1 1 4 1 0 1 1 3 6 0 3 1 3 3 3 2 1 3 1 4 1 3 3 0 0 0 1 3 3
